"AnimalID","N","E","season","timestamp","areatag","lag","step","SA","YearSeas","date"
car014	6084702.48	626176.75	TR	2003-05-01 03:15:00	Roman	240	102	data	2003	2003-05-01
car014	6084636.98	626223.52	TR	2003-05-01 07:15:00	Roman	240	80.5	data	2003	2003-05-01
car014	6084548.34	626238.85	TR	2003-05-01 11:15:00	Roman	240	90	data	2003	2003-05-01
car014	6084636.99	626223.52	TR	2003-05-01 12:00:00	Roman	45	90	data	2003	2003-05-01
car014	6085021.85	625654.41	TR	2003-05-01 15:15:00	Roman	195	687	data	2003	2003-05-01
car014	6085615.99	625400.38	TR	2003-05-01 19:15:00	Roman	240	646.2	data	2003	2003-05-01
car014	6085880.14	625290.35	TR	2003-05-01 23:15:00	Roman	240	286.2	data	2003	2003-05-01
car014	6084915.8	625843.48	TR	2003-05-02 03:16:00	Roman	241	1111.7	data	2003	2003-05-02
car014	6084978.81	626104.82	TR	2003-05-02 07:15:00	Roman	239	268.8	data	2003	2003-05-02
car014	6085483.38	625833.98	TR	2003-05-02 11:15:00	Roman	240	572.7	data	2003	2003-05-02
car014	6086240.63	625440.67	TR	2003-05-02 12:00:00	Roman	45	853.3	data	2003	2003-05-02
car014	6086729.92	626607.29	TR	2003-05-02 19:15:00	Roman	435	1265.1	data	2003	2003-05-02
car014	6086687.77	626691.87	TR	2003-05-02 23:15:00	Roman	240	94.5	data	2003	2003-05-02
car014	6086696.9	626621.05	TR	2003-05-03 03:16:00	Roman	241	71.4	data	2003	2003-05-03
car014	6086718.97	626614.01	TR	2003-05-03 07:15:00	Roman	239	23.2	data	2003	2003-05-03
car014	6086753.25	626645.12	TR	2003-05-03 11:15:00	Roman	240	46.3	data	2003	2003-05-03
car014	6086774.96	626625.26	TR	2003-05-03 15:15:00	Roman	240	29.4	data	2003	2003-05-03
car014	6086720.78	626678.11	TR	2003-05-03 19:16:00	Roman	241	75.7	data	2003	2003-05-03
car014	6086786.63	626644.18	TR	2003-05-03 23:16:00	Roman	240	74.1	data	2003	2003-05-03
car014	6086794.32	626522.08	TR	2003-05-04 03:15:00	Roman	239	122.3	data	2003	2003-05-04
car014	6086645.08	626757.23	TR	2003-05-04 07:15:00	Roman	240	278.5	data	2003	2003-05-04
car014	6086690.48	626788.02	TR	2003-05-04 11:16:00	Roman	241	54.9	data	2003	2003-05-04
car014	6086709.29	626665.61	TR	2003-05-04 15:15:00	Roman	239	123.8	data	2003	2003-05-04
car014	6086719.69	626639.65	TR	2003-05-04 19:15:00	Roman	240	28	data	2003	2003-05-04
car014	6086796.85	626611.82	TR	2003-05-04 23:16:00	Roman	241	82	data	2003	2003-05-04
car014	6087016.94	626124.53	TR	2003-05-05 03:16:00	Roman	240	534.7	data	2003	2003-05-05
car014	6085805.12	627371.24	TR	2003-05-05 07:15:00	Roman	239	1738.6	data	2003	2003-05-05
car014	6085693.32	627355.16	TR	2003-05-05 11:15:00	Roman	240	113	data	2003	2003-05-05
car014	6086725.31	626838.35	TR	2003-05-05 15:16:00	Roman	241	1154.2	data	2003	2003-05-05
car014	6086633.59	626744.72	TR	2003-05-05 19:16:00	Roman	240	131.1	data	2003	2003-05-05
car014	6083354.29	626933.63	TR	2003-05-05 23:15:00	Roman	239	3284.7	data	2003	2003-05-05
car014	6083469.61	626680.01	TR	2003-05-06 03:15:00	Roman	240	278.6	data	2003	2003-05-06
car014	6083136.5	627106.7	TR	2003-05-06 11:15:00	Roman	480	541.3	data	2003	2003-05-06
car014	6083325.82	627107.76	TR	2003-05-06 15:15:00	Roman	240	189.3	data	2003	2003-05-06
car014	6083336.03	627075.37	TR	2003-05-06 19:15:00	Roman	240	34	data	2003	2003-05-06
car014	6082666.95	626644.86	TR	2003-05-06 23:16:00	Roman	241	795.6	data	2003	2003-05-06
car014	6082741.03	626507.95	TR	2003-05-07 07:15:00	Roman	479	155.7	data	2003	2003-05-07
car014	6083490.77	626640.9	TR	2003-05-07 11:15:00	Roman	240	761.4	data	2003	2003-05-07
car014	6083510.67	626556.89	TR	2003-05-07 19:15:00	Roman	480	86.3	data	2003	2003-05-07
car014	6083515.66	626338.49	TR	2003-05-07 23:16:00	Roman	241	218.5	data	2003	2003-05-07
car014	6083649.16	626334.73	TR	2003-05-08 03:15:00	Roman	239	133.6	data	2003	2003-05-08
car014	6083802.39	626240.56	TR	2003-05-08 07:15:00	Roman	240	179.9	data	2003	2003-05-08
car014	6084234.48	626164.23	TR	2003-05-08 11:16:00	Roman	241	438.8	data	2003	2003-05-08
car014	6084569.69	626206.16	TR	2003-05-08 15:15:00	Roman	239	337.8	data	2003	2003-05-08
car014	6084974.85	625963.75	TR	2003-05-08 19:15:00	Roman	240	472.1	data	2003	2003-05-08
