"AnimalID"	"N"	"E"	"season"	"timestamp"	"areatag"	"lag"	"step"	"SA"	"YearSeas"	"date"
18-13983 	6092571.34	566572.79	RU	2019-09-02 04:00:00	Bullmoose	2339	2353.6	BM	2019	2019-09-02
18-13983 	6091885.09	566077.18	RU	2019-09-03 06:01:00	Bullmoose	1561	846.5	BM	2019	2019-09-03
18-13983 	6092075.39	566151.2	RU	2019-09-04 19:00:00	Bullmoose	2219	204.2	BM	2019	2019-09-04
18-13983 	6092516.66	566637.63	RU	2019-09-05 10:01:00	Bullmoose	901	656.8	BM	2019	2019-09-05
18-13983 	6092097.92	566170.08	RU	2019-09-05 21:00:00	Bullmoose	659	627.7	BM	2019	2019-09-05
18-13983 	6092073	566740.27	RU	2019-09-06 23:00:00	Bullmoose	1560	570.7	BM	2019	2019-09-06
18-13983 	6101053.57	580811.5	RU	2019-09-07 01:01:00	Bullmoose	121	16692.8	BM	2019	2019-09-07
18-13983 	6101759.24	584063.81	RU	2019-09-08 03:01:00	Bullmoose	1560	3328	BM	2019	2019-09-08
18-13983 	6104186.73	584113.89	RU	2019-09-08 16:00:00	Bullmoose	779	2428	BM	2019	2019-09-08
18-13983 	6101653.78	584960.38	RU	2019-09-09 18:01:00	Bullmoose	1561	2670.7	BM	2019	2019-09-09
18-13983 	6103962.02	584003.17	RU	2019-09-11 09:00:00	Bullmoose	2339	2498.8	BM	2019	2019-09-11
18-13983 	6103483.78	584612.58	RU	2019-09-11 20:00:00	Bullmoose	660	774.7	BM	2019	2019-09-11
18-13983 	6103152.76	584765.77	RU	2019-09-12 11:01:00	Bullmoose	901	364.7	BM	2019	2019-09-12
18-13983 	6103482.21	584529.57	RU	2019-09-12 22:00:00	Bullmoose	659	405.4	BM	2019	2019-09-12
18-13983 	6103322.38	583727.78	RU	2019-09-13 00:01:00	Bullmoose	121	817.6	BM	2019	2019-09-13
18-13983 	6103072.81	584658.7	RU	2019-09-13 13:00:00	Bullmoose	779	963.8	BM	2019	2019-09-13
18-13983 	6102985.25	584737.01	RU	2019-09-15 04:00:00	Bullmoose	2340	117.5	BM	2019	2019-09-15
18-13983 	6102879.08	585007.33	RU	2019-09-15 17:00:00	Bullmoose	780	290.4	BM	2019	2019-09-15
18-13983 	6103868.27	584343.43	RU	2019-09-17 08:00:00	Bullmoose	2340	1191.3	BM	2019	2019-09-17
