"AnimalID"	"N"	"E"	"season"	"timestamp"	"areatag"	"lag"	"step"	"SA"	"YearSeas"	"date"
car107 	6082277.25	630534.31	WI	2009-01-18 10:03:00	Roman	840	135	TR	2008	2009-01-18
car107 	6082546.12	630590.71	WI	2009-01-18 17:03:00	Roman	420	309.1	TR	2008	2009-01-18
car107 	6082152.25	631212.22	WI	2009-01-19 00:03:00	Roman	420	105.9	TR	2008	2009-01-19
car107 	6082494.98	630746.3	WI	2009-01-19 12:00:00	Roman	717	111.1	TR	2008	2009-01-19
car107 	6082879.13	630555.35	WI	2009-01-19 21:03:00	Roman	543	216.6	TR	2008	2009-01-19
car107 	6082684.66	630760.05	WI	2009-01-20 04:03:00	Roman	420	380.7	TR	2008	2009-01-20
car107 	6082612.77	630967.61	WI	2009-01-20 11:03:00	Roman	420	726.9	TR	2008	2009-01-20
car107 	6082684.67	630760.05	WI	2009-01-20 12:00:00	Roman	57	417.9	TR	2008	2009-01-20
car107 	6082633.9	630928.47	WI	2009-01-21 01:03:00	Roman	783	195.1	TR	2008	2009-01-21
car107 	6082269.94	631048.24	WI	2009-01-21 08:03:00	Roman	420	279.5	TR	2008	2009-01-21
car107 	6081816.52	630772.47	WI	2009-01-21 12:00:00	Roman	237	40	TR	2008	2009-01-21
car107 	6082065.2	630900.09	WI	2009-01-21 15:03:00	Roman	183	111.8	TR	2008	2009-01-21
car107 	6081816.33	630766.05	WI	2009-01-21 22:03:00	Roman	420	228.9	TR	2008	2009-01-21
car107 	6081399.84	630611.18	WI	2009-01-22 05:03:00	Roman	420	33.9	TR	2008	2009-01-22
car107 	6081488.66	630602.17	WI	2009-01-22 12:03:00	Roman	420	61.8	TR	2008	2009-01-22
car107 	6081356.09	630638.14	WI	2009-01-22 19:03:00	Roman	420	27.9	TR	2008	2009-01-22
car107 	6081291.39	630710.67	WI	2009-01-23 02:03:00	Roman	420	93.3	TR	2008	2009-01-23
car107 	6081410.41	630591.6	WI	2009-01-23 09:03:00	Roman	420	67.8	TR	2008	2009-01-23
car107 	6081223.71	630680.53	WI	2009-01-23 12:00:00	Roman	177	127.8	TR	2008	2009-01-23
car107 	6081154.34	630592.62	WI	2009-01-23 16:03:00	Roman	243	71.5	TR	2008	2009-01-23
car107 	6081223.71	630680.52	WI	2009-01-23 23:03:00	Roman	420	33.9	TR	2008	2009-01-23
car107 	6081187.9	630598.07	WI	2009-01-24 06:03:00	Roman	420	39	TR	2008	2009-01-24
car107 	6078782.44	629042.06	WI	2009-01-24 13:03:00	Roman	420	92.4	TR	2008	2009-01-24
car107 	6078609.46	631906.91	WI	2009-01-24 20:03:00	Roman	420	128.4	TR	2008	2009-01-24
car107 	6080684.69	627811.98	WI	2009-01-25 10:03:00	Roman	840	214.5	TR	2008	2009-01-25
car107 	6080714.41	627682.67	WI	2009-01-26 00:03:00	Roman	840	136	TR	2008	2009-01-26
car107 	6081038.33	627718.43	WI	2009-01-26 07:03:00	Roman	420	50.9	TR	2008	2009-01-26
car107 	6080577.27	627558.09	WI	2009-01-26 12:00:00	Roman	297	84.2	TR	2008	2009-01-26
car107 	6080577.26	627558.09	WI	2009-01-26 14:03:00	Roman	123	45	TR	2008	2009-01-26
car107 	6081371.72	627696.11	WI	2009-01-26 21:03:00	Roman	420	50.9	TR	2008	2009-01-26
car107 	6080842.09	627865.32	WI	2009-01-27 04:03:00	Roman	420	80.2	TR	2008	2009-01-27
car107 	6083223.65	627823.25	WI	2009-01-27 11:03:00	Roman	420	144.6	TR	2008	2009-01-27
car107 	6080718.62	627438.46	WI	2009-01-28 01:03:00	Roman	840	115.9	TR	2008	2009-01-28
car107 	6083287.66	627725.14	WI	2009-01-28 08:03:00	Roman	420	151.3	TR	2008	2009-01-28
car107 	6079919.81	627146.3	WI	2009-01-28 15:03:00	Roman	420	294.7	TR	2008	2009-01-28
car107 	6077380.68	626337.43	WI	2009-01-28 22:03:00	Roman	420	260.6	TR	2008	2009-01-28
car107 	6081484.32	626954.35	WI	2009-01-29 05:03:00	Roman	420	359	TR	2008	2009-01-29
car107 	6080512.36	627232.33	WI	2009-01-29 12:03:00	Roman	420	148.1	TR	2008	2009-01-29
car107 	6079715.33	627396.23	WI	2009-01-30 09:03:00	Roman	1260	252.5	TR	2008	2009-01-30
car107 	6080259.38	627342.27	WI	2009-01-30 12:00:00	Roman	177	172.9	TR	2008	2009-01-30
car107 	6079706.39	627473.58	WI	2009-01-30 16:03:00	Roman	243	284.8	TR	2008	2009-01-30
car107 	6079784.09	627464.95	WI	2009-01-30 23:03:00	Roman	420	25.7	TR	2008	2009-01-30
car107 	6078617	625955.71	WI	2009-01-31 13:03:00	Roman	840	234	TR	2008	2009-01-31
car107 	6079853.75	627565.77	WI	2009-01-31 20:03:00	Roman	420	155.5	TR	2008	2009-01-31
car107 	6080898.3	627099.37	WI	2009-02-01 03:03:00	Roman	420	80.1	TR	2008	2009-02-01
car107 	6081018.5	627018.89	WI	2009-02-01 10:03:00	Roman	420	317.7	TR	2008	2009-02-01
car107 	6081016.14	626935.46	WI	2009-02-01 17:03:00	Roman	420	40	TR	2008	2009-02-01
car107 	6081526.82	626882.51	WI	2009-02-02 00:03:00	Roman	420	1061.1	TR	2008	2009-02-02
car107 	6080732.66	627540.84	WI	2009-02-02 07:03:00	Roman	420	403.3	TR	2008	2009-02-02
car107 	6080610.09	627537.89	WI	2009-02-02 14:03:00	Roman	420	437.9	TR	2008	2009-02-02
car107 	6082670.48	627556.49	WI	2009-02-03 04:03:00	Roman	840	29.4	TR	2008	2009-02-03
car107 	6082295.29	626494.81	WI	2009-02-03 11:03:00	Roman	420	1549.6	TR	2008	2009-02-03
car107 	6082453.63	627370.01	WI	2009-02-03 18:03:00	Roman	420	33.9	TR	2008	2009-02-03
car107 	6083341.17	626863.38	WI	2009-02-04 01:03:00	Roman	420	594.3	TR	2008	2009-02-04
car107 	6082301.08	626700.12	WI	2009-02-04 08:03:00	Roman	420	371.2	TR	2008	2009-02-04
car107 	6080759.35	626910.6	WI	2009-02-04 22:03:00	Roman	840	371.2	TR	2008	2009-02-04
car107 	6081544.84	627126.04	WI	2009-02-05 05:03:00	Roman	420	315.3	TR	2008	2009-02-05
car107 	6081689.9	626743.04	WI	2009-02-05 12:03:00	Roman	420	401	TR	2008	2009-02-05
car107 	6081232.93	627513.8	WI	2009-02-05 19:03:00	Roman	420	28	TR	2008	2009-02-05
car107 	6081323.97	627190.09	WI	2009-02-06 09:03:00	Roman	840	291.8	TR	2008	2009-02-06
car107 	6081046.8	626838.25	WI	2009-02-06 23:03:00	Roman	840	211.9	TR	2008	2009-02-06
car107 	6082246.8	627536.41	WI	2009-02-07 06:03:00	Roman	420	211.9	TR	2008	2009-02-07
car107 	6080696.02	628209.92	WI	2009-02-07 12:00:00	Roman	357	126.3	TR	2008	2009-02-07
car107 	6079823.13	627271.1	WI	2009-02-07 13:03:00	Roman	63	197.3	TR	2008	2009-02-07
car107 	6077476.94	627774.6	WI	2009-02-07 20:03:00	Roman	420	80.1	TR	2008	2009-02-07
car107 	6080684.9	628210.24	WI	2009-02-08 03:03:00	Roman	420	80.1	TR	2008	2009-02-08
car107 	6078960.12	627070.62	WI	2009-02-08 10:03:00	Roman	420	77.1	TR	2008	2009-02-08
car107 	6081852.18	626969.65	WI	2009-02-08 12:00:00	Roman	117	185.8	TR	2008	2009-02-08
car107 	6079768.41	627304.78	WI	2009-02-08 17:03:00	Roman	303	38.5	TR	2008	2009-02-08
car107 	6081852.36	626976.07	WI	2009-02-09 00:03:00	Roman	420	33.9	TR	2008	2009-02-09
car107 	6081176.94	627502.54	WI	2009-02-09 07:03:00	Roman	420	77.7	TR	2008	2009-02-09
car107 	6078591.53	627029.62	WI	2009-02-09 12:00:00	Roman	297	158.3	TR	2008	2009-02-09
car107 	6078580.41	627029.93	WI	2009-02-09 21:03:00	Roman	543	35.8	TR	2008	2009-02-09
car107 	6079728.46	627466.53	WI	2009-02-10 04:03:00	Roman	420	393.4	TR	2008	2009-02-10
car107 	6076969.04	626348.99	WI	2009-02-10 11:03:00	Roman	420	291.8	TR	2008	2009-02-10
car107 	6081655.33	627880.72	WI	2009-02-10 18:03:00	Roman	420	115.3	TR	2008	2009-02-10
car107 	6080616.46	628931.64	WI	2009-02-11 08:03:00	Roman	840	89.9	TR	2008	2009-02-11
car107 	6080748.49	628876.46	WI	2009-02-11 15:03:00	Roman	420	154.1	TR	2008	2009-02-11
car107 	6080482.16	629295.23	WI	2009-02-11 22:03:00	Roman	420	172.9	TR	2008	2009-02-11
car107 	6080802.64	628823.52	WI	2009-02-12 05:03:00	Roman	420	183.6	TR	2008	2009-02-12
car107 	6079907.37	627885.48	WI	2009-02-13 09:03:00	Roman	1680	105.2	TR	2008	2009-02-13
car107 	6081142.97	629815.76	WI	2009-02-13 12:00:00	Roman	177	267.9	TR	2008	2009-02-13
car107 	6079825.84	627759.3	WI	2009-02-13 16:03:00	Roman	243	123.1	TR	2008	2009-02-13
car107 	6081131.84	629816.08	WI	2009-02-13 23:03:00	Roman	420	147.1	TR	2008	2009-02-13
car107 	6081092.19	628436.27	WI	2009-02-14 06:03:00	Roman	420	73.9	TR	2008	2009-02-14
car107 	6082091.59	629505.81	WI	2009-02-14 12:00:00	Roman	357	69.5	TR	2008	2009-02-14
car107 	6081267.21	629491.03	WI	2009-02-14 13:03:00	Roman	63	67.9	TR	2008	2009-02-14
car107 	6079974.77	628686.63	WI	2009-02-14 20:03:00	Roman	420	28	TR	2008	2009-02-14
car107 	6082080.47	629506.13	WI	2009-02-15 03:03:00	Roman	420	56	TR	2008	2009-02-15
car107 	6081200.83	629505.78	WI	2009-02-15 10:03:00	Roman	420	303	TR	2008	2009-02-15
car107 	6080955.15	629480.75	WI	2009-02-15 17:03:00	Roman	420	122.3	TR	2008	2009-02-15
car107 	6081621	629403.77	WI	2009-02-16 00:03:00	Roman	420	211.1	TR	2008	2009-02-16
car107 	6082254.2	629738.71	WI	2009-02-16 07:03:00	Roman	420	433.2	TR	2008	2009-02-16
car107 	6077566.19	626994.29	WI	2009-02-16 21:03:00	Roman	840	414.3	TR	2008	2009-02-16
car107 	6077580.47	626711.06	WI	2009-02-17 04:03:00	Roman	420	83.3	TR	2008	2009-02-17
car107 	6078694.02	626319.84	WI	2009-02-17 11:03:00	Roman	420	523.3	TR	2008	2009-02-17
car107 	6079040.17	626355.1	WI	2009-02-17 18:03:00	Roman	420	133.3	TR	2008	2009-02-17
car107 	6080844.59	625585.03	WI	2009-02-18 01:03:00	Roman	420	484.7	TR	2008	2009-02-18
car107 	6079525.96	626604.88	WI	2009-02-18 08:03:00	Roman	420	282.9	TR	2008	2009-02-18
car107 	6078910.46	627676.06	WI	2009-02-18 15:03:00	Roman	420	144.7	TR	2008	2009-02-18
car107 	6078063.93	626877.41	WI	2009-02-18 22:03:00	Roman	420	325.1	TR	2008	2009-02-18
car107 	6079885.83	625541.14	WI	2009-02-19 05:03:00	Roman	420	223.7	TR	2008	2009-02-19
car107 	6079196.82	626382.83	WI	2009-02-19 12:03:00	Roman	420	218.6	TR	2008	2009-02-19
car107 	6079283.92	626708.08	WI	2009-02-19 19:03:00	Roman	420	314.1	TR	2008	2009-02-19
car107 	6078908.73	626827.89	WI	2009-02-20 02:03:00	Roman	420	283.3	TR	2008	2009-02-20
car107 	6078802.01	626991.55	WI	2009-02-20 09:03:00	Roman	420	42.1	TR	2008	2009-02-20
car107 	6078738.16	627096.17	WI	2009-02-20 16:03:00	Roman	420	176.2	TR	2008	2009-02-20
car107 	6080030.15	627111.06	WI	2009-02-20 23:03:00	Roman	420	176.2	TR	2008	2009-02-20
car107 	6078668.58	626603.31	WI	2009-02-21 06:03:00	Roman	420	192.3	TR	2008	2009-02-21
car107 	6078446.26	626615.99	WI	2009-02-21 13:03:00	Roman	420	61.8	TR	2008	2009-02-21
car107 	6079709.26	625597.47	WI	2009-02-21 20:03:00	Roman	420	39	TR	2008	2009-02-21
car107 	6079551.71	625537.62	WI	2009-02-22 03:03:00	Roman	420	322.2	TR	2008	2009-02-22
car107 	6079404.74	625856.55	WI	2009-02-22 10:03:00	Roman	420	358.9	TR	2008	2009-02-22
car107 	6079321.28	626848.38	WI	2009-02-22 17:03:00	Roman	420	34	TR	2008	2009-02-22
car107 	6079702.57	627338.76	WI	2009-02-23 00:03:00	Roman	420	730.1	TR	2008	2009-02-23
car107 	6080062.62	627078.02	WI	2009-02-23 07:03:00	Roman	420	317.9	TR	2008	2009-02-23
car107 	6079911.58	628033.12	WI	2009-02-23 12:00:00	Roman	297	83.4	TR	2008	2009-02-23
car107 	6078857.57	627773.96	WI	2009-02-23 21:03:00	Roman	543	172.9	TR	2008	2009-02-23
car107 	6079914.48	627743.93	WI	2009-02-24 04:03:00	Roman	420	46.2	TR	2008	2009-02-24
car107 	6080031.76	627952.61	WI	2009-02-24 11:03:00	Roman	420	141.4	TR	2008	2009-02-24
car107 	6081728.89	626941.02	WI	2009-02-24 18:03:00	Roman	420	711.3	TR	2008	2009-02-24
car107 	6079745.41	627671.64	WI	2009-02-25 08:03:00	Roman	840	210.2	TR	2008	2009-02-25
car107 	6080932.39	629076.73	WI	2009-02-26 05:03:00	Roman	1260	498.8	TR	2008	2009-02-26
car107 	6081038.98	629298.48	WI	2009-02-26 12:03:00	Roman	420	605.8	TR	2008	2009-02-26
car107 	6080325.26	629646.64	WI	2009-02-26 19:03:00	Roman	420	605.8	TR	2008	2009-02-26
car107 	6081563.32	629720.13	WI	2009-02-27 09:03:00	Roman	840	645.8	TR	2008	2009-02-27
car107 	6081217.8	627372.93	WI	2009-02-27 23:04:00	Roman	841	188.9	TR	2008	2009-02-27
car107 	6079806.7	627477.16	WI	2009-02-28 06:03:00	Roman	419	916.6	TR	2008	2009-02-28
car107 	6080207.79	626303.03	WI	2009-02-28 20:03:00	Roman	840	75.7	TR	2008	2009-02-28
car107 	6079568.12	626520.17	WI	2009-03-01 03:03:00	Roman	420	1000.6	TR	2008	2009-03-01
car107 	6086629.22	628547.46	WI	2009-03-01 10:03:00	Roman	420	245	TR	2008	2009-03-01
car107 	6076489.64	626722.48	WI	2009-03-01 17:03:00	Roman	420	1776.7	TR	2008	2009-03-01
car107 	6078447.04	627432.15	WI	2009-03-02 07:03:00	Roman	840	1722.5	TR	2008	2009-03-02
car107 	6080464.95	627130.89	WI	2009-03-02 21:03:00	Roman	840	1716.2	TR	2008	2009-03-02
car107 	6080153.44	627139.7	WI	2009-03-03 11:03:00	Roman	840	694.2	TR	2008	2009-03-03
car107 	6082087.95	627823.46	WI	2009-03-04 08:03:00	Roman	1260	344.4	TR	2008	2009-03-04
car107 	6082841.44	628476.17	WI	2009-03-04 22:03:00	Roman	840	32	TR	2008	2009-03-04
car107 	6083675.98	628067.15	WI	2009-03-05 05:03:00	Roman	420	181.7	TR	2008	2009-03-05
