"AnimalID"	"N"	"E"	"season"	"timestamp"	"areatag"	"lag"	"step"	"SA"	"YearSeas"	"date"
car208	6080353.87	629093.34	TR	2017-09-03 04:01:00	Roman	11041	1722.5	data	2017	2017-09-03
car208	6079512.37	630029.9	TR	2017-09-04 03:00:00	Roman	1379	1716.2	data	2017	2017-09-04
car208	6080850.71	632014.63	TR	2017-09-05 02:00:00	Roman	1380	694.2	data	2017	2017-09-05
car208	6081167.17	631414.41	TR	2017-09-09 21:01:00	Roman	6901	344.4	data	2017	2017-09-09
car208	6081248.05	631514.81	TR	2017-09-10 20:00:00	Roman	1379	32	data	2017	2017-09-10
car208	6081126.85	631177.93	TR	2017-09-13 12:00:00	Roman	3840	181.7	data	2017	2017-09-13
car208	6081005.04	631200.75	TR	2017-09-14 16:00:00	Roman	1680	403	data	2017	2017-09-14
car208	6080893.03	631178.32	TR	2017-09-18 12:00:00	Roman	5520	429.2	data	2017	2017-09-18
car208	6080404.85	630473.06	TR	2017-09-19 11:01:00	Roman	1381	440.8	data	2017	2017-09-19
car208	6080919.86	630952.72	TR	2017-09-22 08:00:00	Roman	4139	955.3	data	2017	2017-09-22
car208	6105583.08	643931.2	TR	2017-09-26 04:00:00	Roman	5520	89.3	data	2017	2017-09-26
car208	6105377.31	642378.71	TR	2017-09-30 23:00:00	Roman	6900	134.5	data	2017	2017-09-30
car208	6105295.97	642272.68	TR	2017-10-01 22:02:00	Roman	1382	6.4	data	2017	2017-10-01
car208	6105367.61	642423.75	TR	2017-10-02 21:01:00	Roman	1379	647.2	data	2017	2017-10-02
car208	6105443.45	642357.43	TR	2017-10-03 20:00:00	Roman	1379	962.2	data	2017	2017-10-03
car208	6105376.29	642346.79	TR	2017-10-04 19:00:00	Roman	1380	478.8	data	2017	2017-10-04
car208	6105029.88	642658.19	TR	2017-10-05 18:01:00	Roman	1381	844.6	data	2017	2017-10-05
car208	6105724.22	644163.06	TR	2017-10-07 16:00:00	Roman	2759	46.3	data	2017	2017-10-07
car208	6105354.13	641651.01	TR	2017-10-09 14:01:00	Roman	2761	853.4	data	2017	2017-10-09
car208	6106538.21	643504.29	TR	2017-10-11 12:00:00	Roman	2759	499.6	data	2017	2017-10-11
car208	6106945.93	643369.8	TR	2017-10-12 11:00:00	Roman	1380	620.7	data	2017	2017-10-12
car208	6104329.31	642341.86	TR	2017-10-17 06:01:00	Roman	6901	22.3	data	2017	2017-10-17
car208	6106182.11	642123.02	TR	2017-10-18 05:00:00	Roman	1379	522.1	data	2017	2017-10-18
car208	6106654.15	641558.61	TR	2017-10-19 04:00:00	Roman	1380	34	data	2017	2017-10-19
car208	6106432.16	642281.14	TR	2017-10-20 03:00:00	Roman	1380	169.6	data	2017	2017-10-20
car208	6106542.9	641562.14	TR	2017-10-21 02:01:00	Roman	1381	128.1	data	2017	2017-10-21
car208	6107020.66	641176.5	TR	2017-10-22 01:00:00	Roman	1379	77.1	data	2017	2017-10-22
car208	6106977.39	640864.89	TR	2017-10-23 00:01:00	Roman	1381	144.6	data	2017	2017-10-23
car208	6107728.86	640681.48	TR	2017-10-23 23:01:00	Roman	1380	94.9	data	2017	2017-10-23
car208	6107622.65	640844.5	TR	2017-10-24 22:02:00	Roman	1381	65.1	data	2017	2017-10-24
car208	6107692.83	640950.85	TR	2017-10-25 21:01:00	Roman	1379	55.9	data	2017	2017-10-25
car208	6106757.61	640252.24	TR	2017-10-27 19:01:00	Roman	2760	38.5	data	2017	2017-10-27
car208	6106611.06	640902.02	TR	2017-10-28 18:00:00	Roman	1379	48.5	data	2017	2017-10-28
